2024-11-10 15:47:27 - INFO: Total parameters: 2732201
2024-11-10 15:47:30 - INFO: data type: 13_xm0 	 Acc: 0.0016
2024-11-10 15:47:43 - INFO:   deviation: -78 	 Acc: 0.0002
2024-11-10 15:47:43 - INFO:   deviation: -77 	 Acc: 0.0002
2024-11-10 15:47:43 - INFO:   deviation: -76 	 Acc: 0.0003
2024-11-10 15:47:43 - INFO:   deviation: -75 	 Acc: 0.0001
2024-11-10 15:47:43 - INFO:   deviation: -74 	 Acc: 0.0001
2024-11-10 15:47:43 - INFO:   deviation: -73 	 Acc: 0.0001
2024-11-10 15:47:43 - INFO:   deviation: -72 	 Acc: 0.0002
2024-11-10 15:47:43 - INFO:   deviation: -71 	 Acc: 0.0001
2024-11-10 15:47:43 - INFO:   deviation: -70 	 Acc: 0.0001
2024-11-10 15:47:43 - INFO:   deviation: -69 	 Acc: 0.0002
2024-11-10 15:47:43 - INFO:   deviation: -68 	 Acc: 0.0002
2024-11-10 15:47:43 - INFO:   deviation: -67 	 Acc: 0.0002
2024-11-10 15:47:43 - INFO:   deviation: -66 	 Acc: 0.0001
2024-11-10 15:47:43 - INFO:   deviation: -65 	 Acc: 0.0002
2024-11-10 15:47:43 - INFO:   deviation: -64 	 Acc: 0.0001
2024-11-10 15:47:43 - INFO:   deviation: -63 	 Acc: 0.0002
2024-11-10 15:47:43 - INFO:   deviation: -62 	 Acc: 0.0003
2024-11-10 15:47:43 - INFO:   deviation: -61 	 Acc: 0.0003
2024-11-10 15:47:43 - INFO:   deviation: -60 	 Acc: 0.0003
2024-11-10 15:47:43 - INFO:   deviation: -59 	 Acc: 0.0003
2024-11-10 15:47:43 - INFO:   deviation: -58 	 Acc: 0.0001
2024-11-10 15:47:43 - INFO:   deviation: -57 	 Acc: 0.0003
2024-11-10 15:47:43 - INFO:   deviation: -56 	 Acc: 0.0002
2024-11-10 15:47:43 - INFO:   deviation: -55 	 Acc: 0.0002
2024-11-10 15:47:43 - INFO:   deviation: -54 	 Acc: 0.0003
2024-11-10 15:47:43 - INFO:   deviation: -53 	 Acc: 0.0003
2024-11-10 15:47:43 - INFO:   deviation: -52 	 Acc: 0.0003
2024-11-10 15:47:43 - INFO:   deviation: -51 	 Acc: 0.0008
2024-11-10 15:47:43 - INFO:   deviation: -50 	 Acc: 0.0011
2024-11-10 15:47:43 - INFO:   deviation: -49 	 Acc: 0.0013
2024-11-10 15:47:43 - INFO:   deviation: -48 	 Acc: 0.0015
2024-11-10 15:47:43 - INFO:   deviation: -47 	 Acc: 0.0013
2024-11-10 15:47:43 - INFO:   deviation: -46 	 Acc: 0.0014
2024-11-10 15:47:43 - INFO:   deviation: -45 	 Acc: 0.0019
2024-11-10 15:47:43 - INFO:   deviation: -44 	 Acc: 0.0014
2024-11-10 15:47:43 - INFO:   deviation: -43 	 Acc: 0.0017
2024-11-10 15:47:43 - INFO:   deviation: -42 	 Acc: 0.0013
2024-11-10 15:47:43 - INFO:   deviation: -41 	 Acc: 0.0017
2024-11-10 15:47:43 - INFO:   deviation: -40 	 Acc: 0.0018
2024-11-10 15:47:43 - INFO:   deviation: -39 	 Acc: 0.0015
2024-11-10 15:47:43 - INFO:   deviation: -38 	 Acc: 0.0018
2024-11-10 15:47:43 - INFO:   deviation: -37 	 Acc: 0.0015
2024-11-10 15:47:43 - INFO:   deviation: -36 	 Acc: 0.0015
2024-11-10 15:47:43 - INFO:   deviation: -35 	 Acc: 0.0018
2024-11-10 15:47:43 - INFO:   deviation: -34 	 Acc: 0.0025
2024-11-10 15:47:43 - INFO:   deviation: -33 	 Acc: 0.0020
2024-11-10 15:47:43 - INFO:   deviation: -32 	 Acc: 0.0020
2024-11-10 15:47:43 - INFO:   deviation: -31 	 Acc: 0.0024
2024-11-10 15:47:43 - INFO:   deviation: -30 	 Acc: 0.0023
2024-11-10 15:47:43 - INFO:   deviation: -29 	 Acc: 0.0021
2024-11-10 15:47:43 - INFO:   deviation: -28 	 Acc: 0.0024
2024-11-10 15:47:43 - INFO:   deviation: -27 	 Acc: 0.0022
2024-11-10 15:47:43 - INFO:   deviation: -26 	 Acc: 0.0025
2024-11-10 15:47:43 - INFO:   deviation: -25 	 Acc: 0.0018
2024-11-10 15:47:43 - INFO:   deviation: -24 	 Acc: 0.0022
2024-11-10 15:47:43 - INFO:   deviation: -23 	 Acc: 0.0025
2024-11-10 15:47:43 - INFO:   deviation: -22 	 Acc: 0.0025
2024-11-10 15:47:43 - INFO:   deviation: -21 	 Acc: 0.0027
2024-11-10 15:47:43 - INFO:   deviation: -20 	 Acc: 0.0026
2024-11-10 15:47:43 - INFO:   deviation: -19 	 Acc: 0.0031
2024-11-10 15:47:43 - INFO:   deviation: -18 	 Acc: 0.0032
2024-11-10 15:47:43 - INFO:   deviation: -17 	 Acc: 0.0038
2024-11-10 15:47:43 - INFO:   deviation: -16 	 Acc: 0.0032
2024-11-10 15:47:43 - INFO:   deviation: -15 	 Acc: 0.0035
2024-11-10 15:47:43 - INFO:   deviation: -14 	 Acc: 0.0039
2024-11-10 15:47:43 - INFO:   deviation: -13 	 Acc: 0.0036
2024-11-10 15:47:43 - INFO:   deviation: -12 	 Acc: 0.0034
2024-11-10 15:47:43 - INFO:   deviation: -11 	 Acc: 0.0032
2024-11-10 15:47:43 - INFO:   deviation: -10 	 Acc: 0.0038
2024-11-10 15:47:43 - INFO:   deviation: -9 	 Acc: 0.0037
2024-11-10 15:47:43 - INFO:   deviation: -8 	 Acc: 0.0038
2024-11-10 15:47:43 - INFO:   deviation: -7 	 Acc: 0.0027
2024-11-10 15:47:43 - INFO:   deviation: -6 	 Acc: 0.0038
2024-11-10 15:47:43 - INFO:   deviation: -5 	 Acc: 0.0038
2024-11-10 15:47:43 - INFO:   deviation: -4 	 Acc: 0.0031
2024-11-10 15:47:43 - INFO:   deviation: -3 	 Acc: 0.0033
2024-11-10 15:47:43 - INFO:   deviation: -2 	 Acc: 0.0030
2024-11-10 15:47:43 - INFO:   deviation: -1 	 Acc: 0.0036
2024-11-10 15:47:43 - INFO:   deviation: 0 	 Acc: 0.0035
2024-11-10 15:47:43 - INFO:   deviation: 1 	 Acc: 0.0038
2024-11-10 15:47:43 - INFO:   deviation: 2 	 Acc: 0.0031
2024-11-10 15:47:43 - INFO:   deviation: 3 	 Acc: 0.0030
2024-11-10 15:47:43 - INFO:   deviation: 4 	 Acc: 0.0034
2024-11-10 15:47:43 - INFO:   deviation: 5 	 Acc: 0.0034
2024-11-10 15:47:43 - INFO:   deviation: 6 	 Acc: 0.0037
2024-11-10 15:47:43 - INFO:   deviation: 7 	 Acc: 0.0033
2024-11-10 15:47:43 - INFO:   deviation: 8 	 Acc: 0.0039
2024-11-10 15:47:43 - INFO:   deviation: 9 	 Acc: 0.0036
2024-11-10 15:47:43 - INFO:   deviation: 10 	 Acc: 0.0035
2024-11-10 15:47:43 - INFO:   deviation: 11 	 Acc: 0.0033
2024-11-10 15:47:43 - INFO:   deviation: 12 	 Acc: 0.0036
2024-11-10 15:47:43 - INFO:   deviation: 13 	 Acc: 0.0038
2024-11-10 15:47:43 - INFO:   deviation: 14 	 Acc: 0.0038
2024-11-10 15:47:43 - INFO:   deviation: 15 	 Acc: 0.0029
2024-11-10 15:47:43 - INFO:   deviation: 16 	 Acc: 0.0036
2024-11-10 15:47:43 - INFO:   deviation: 17 	 Acc: 0.0037
2024-11-10 15:47:43 - INFO:   deviation: 18 	 Acc: 0.0032
2024-11-10 15:47:43 - INFO:   deviation: 19 	 Acc: 0.0039
2024-11-10 15:47:43 - INFO:   deviation: 20 	 Acc: 0.0033
2024-11-10 15:47:43 - INFO:   deviation: 21 	 Acc: 0.0040
2024-11-10 15:47:43 - INFO:   deviation: 22 	 Acc: 0.0042
2024-11-10 15:47:43 - INFO:   deviation: 23 	 Acc: 0.0041
2024-11-10 15:47:43 - INFO:   deviation: 24 	 Acc: 0.0041
2024-11-10 15:47:43 - INFO:   deviation: 25 	 Acc: 0.0041
2024-11-10 15:47:43 - INFO:   deviation: 26 	 Acc: 0.0046
2024-11-10 15:47:43 - INFO:   deviation: 27 	 Acc: 0.0040
2024-11-10 15:47:43 - INFO:   deviation: 28 	 Acc: 0.0044
2024-11-10 15:47:43 - INFO:   deviation: 29 	 Acc: 0.0036
2024-11-10 15:47:43 - INFO:   deviation: 30 	 Acc: 0.0041
2024-11-10 15:47:43 - INFO:   deviation: 31 	 Acc: 0.0038
2024-11-10 15:47:43 - INFO:   deviation: 32 	 Acc: 0.0036
2024-11-10 15:47:43 - INFO:   deviation: 33 	 Acc: 0.0032
2024-11-10 15:47:43 - INFO:   deviation: 34 	 Acc: 0.0033
2024-11-10 15:47:43 - INFO:   deviation: 35 	 Acc: 0.0037
2024-11-10 15:47:43 - INFO:   deviation: 36 	 Acc: 0.0035
2024-11-10 15:47:43 - INFO:   deviation: 37 	 Acc: 0.0036
2024-11-10 15:47:43 - INFO:   deviation: 38 	 Acc: 0.0033
2024-11-10 15:47:43 - INFO:   deviation: 39 	 Acc: 0.0035
2024-11-10 15:47:43 - INFO:   deviation: 40 	 Acc: 0.0030
2024-11-10 15:47:43 - INFO:   deviation: 41 	 Acc: 0.0034
2024-11-10 15:47:43 - INFO:   deviation: 42 	 Acc: 0.0028
2024-11-10 15:47:43 - INFO:   deviation: 43 	 Acc: 0.0030
2024-11-10 15:47:43 - INFO:   deviation: 44 	 Acc: 0.0044
2024-11-10 15:47:43 - INFO:   deviation: 45 	 Acc: 0.0054
2024-11-10 15:47:43 - INFO:   deviation: 46 	 Acc: 0.0053
2024-11-10 15:47:43 - INFO:   deviation: 47 	 Acc: 0.0028
2024-11-10 15:47:43 - INFO:   deviation: 48 	 Acc: 0.0046
2024-11-10 15:47:43 - INFO:   deviation: 49 	 Acc: 0.0051
2024-11-10 15:47:43 - INFO:   deviation: 50 	 Acc: 0.0046
2024-11-10 15:47:43 - INFO:   deviation: 51 	 Acc: 0.0054
2024-11-10 15:47:43 - INFO:   deviation: 52 	 Acc: 0.0049
2024-11-10 15:47:43 - INFO:   deviation: 53 	 Acc: 0.0053
2024-11-10 15:47:43 - INFO:   deviation: 54 	 Acc: 0.0047
2024-11-10 15:47:43 - INFO:   deviation: 55 	 Acc: 0.0055
2024-11-10 15:47:43 - INFO:   deviation: 56 	 Acc: 0.0032
2024-11-10 15:47:43 - INFO:   deviation: 57 	 Acc: 0.0054
2024-11-10 15:47:43 - INFO:   deviation: 58 	 Acc: 0.0053
2024-11-10 15:47:43 - INFO:   deviation: 59 	 Acc: 0.0052
2024-11-10 15:47:43 - INFO:   deviation: 60 	 Acc: 0.0052
2024-11-10 15:47:43 - INFO:   deviation: 61 	 Acc: 0.0057
2024-11-10 15:47:43 - INFO:   deviation: 62 	 Acc: 0.0064
2024-11-10 15:47:43 - INFO:   deviation: 63 	 Acc: 0.0053
2024-11-10 15:47:43 - INFO:   deviation: 64 	 Acc: 0.0056
2024-11-10 15:47:43 - INFO:   deviation: 65 	 Acc: 0.0035
2024-11-10 15:47:43 - INFO:   deviation: 66 	 Acc: 0.0054
2024-11-10 15:47:43 - INFO:   deviation: 67 	 Acc: 0.0055
2024-11-10 15:47:43 - INFO:   deviation: 68 	 Acc: 0.0057
2024-11-10 15:47:43 - INFO:   deviation: 69 	 Acc: 0.0057
2024-11-10 15:47:43 - INFO:   deviation: 70 	 Acc: 0.0056
2024-11-10 15:47:43 - INFO:   deviation: 71 	 Acc: 0.0061
2024-11-10 15:47:43 - INFO:   deviation: 72 	 Acc: 0.0059
2024-11-10 15:47:43 - INFO:   deviation: 73 	 Acc: 0.0058
2024-11-10 15:47:43 - INFO:   deviation: 74 	 Acc: 0.0040
2024-11-10 15:47:43 - INFO:   deviation: 75 	 Acc: 0.0057
2024-11-10 15:47:43 - INFO:   deviation: 76 	 Acc: 0.0060
2024-11-10 15:47:43 - INFO:   deviation: 77 	 Acc: 0.0059
2024-11-10 15:47:43 - INFO:   deviation: 78 	 Acc: 0.0059
2024-11-10 15:47:43 - INFO:   deviation: 79 	 Acc: 0.0065
2024-11-10 15:47:43 - INFO:   deviation: 80 	 Acc: 0.0058
2024-11-10 15:47:43 - INFO:   deviation: 81 	 Acc: 0.0060
2024-11-10 15:47:43 - INFO:   deviation: 82 	 Acc: 0.0062
2024-11-10 15:47:43 - INFO:   deviation: 83 	 Acc: 0.0043
2024-11-10 15:47:43 - INFO:   deviation: 84 	 Acc: 0.0070
2024-11-10 15:47:43 - INFO:   deviation: 85 	 Acc: 0.0064
2024-11-10 15:47:43 - INFO:   deviation: 86 	 Acc: 0.0064
2024-11-10 15:47:43 - INFO:   deviation: 87 	 Acc: 0.0062
2024-11-10 15:47:43 - INFO:   deviation: 88 	 Acc: 0.0061
2024-11-10 15:47:43 - INFO:   deviation: 89 	 Acc: 0.0069
2024-11-10 15:47:43 - INFO:   deviation: 90 	 Acc: 0.0073
2024-11-10 15:47:43 - INFO:   deviation: 91 	 Acc: 0.0069
2024-11-10 15:47:43 - INFO:   deviation: 92 	 Acc: 0.0050
2024-11-10 15:47:43 - INFO:   deviation: 93 	 Acc: 0.0071
2024-11-10 15:47:43 - INFO:   deviation: 94 	 Acc: 0.0071
2024-11-10 15:47:43 - INFO:   deviation: 95 	 Acc: 0.0072
2024-11-10 15:47:43 - INFO:   deviation: 96 	 Acc: 0.0065
2024-11-10 15:47:43 - INFO:   deviation: 97 	 Acc: 0.0076
2024-11-10 15:47:43 - INFO:   deviation: 98 	 Acc: 0.0083
2024-11-10 15:47:43 - INFO:   deviation: 99 	 Acc: 0.0083
2024-11-10 15:47:43 - INFO:   deviation: 100 	 Acc: 0.0078
2024-11-10 15:47:43 - INFO:   deviation: 101 	 Acc: 0.0054
2024-11-10 15:47:43 - INFO:   deviation: 102 	 Acc: 0.0076
2024-11-10 15:47:43 - INFO:   deviation: 103 	 Acc: 0.0073
2024-11-10 15:47:43 - INFO:   deviation: 104 	 Acc: 0.0077
2024-11-10 15:47:43 - INFO:   deviation: 105 	 Acc: 0.0076
2024-11-10 15:47:43 - INFO:   deviation: 106 	 Acc: 0.0081
2024-11-10 15:47:43 - INFO:   deviation: 107 	 Acc: 0.0078
2024-11-10 15:47:43 - INFO:   deviation: 108 	 Acc: 0.0087
2024-11-10 15:47:43 - INFO:   deviation: 109 	 Acc: 0.0086
2024-11-10 15:47:43 - INFO:   deviation: 110 	 Acc: 0.0054
2024-11-10 15:47:43 - INFO:   deviation: 111 	 Acc: 0.0073
2024-11-10 15:47:43 - INFO:   deviation: 112 	 Acc: 0.0075
2024-11-10 15:47:43 - INFO:   deviation: 113 	 Acc: 0.0078
2024-11-10 15:47:43 - INFO:   deviation: 114 	 Acc: 0.0073
2024-11-10 15:47:43 - INFO:   deviation: 115 	 Acc: 0.0078
2024-11-10 15:47:43 - INFO:   deviation: 116 	 Acc: 0.0078
2024-11-10 15:47:43 - INFO:   deviation: 117 	 Acc: 0.0074
2024-11-10 15:47:43 - INFO:   deviation: 118 	 Acc: 0.0078
2024-11-10 15:47:43 - INFO:   deviation: 119 	 Acc: 0.0063
2024-11-10 15:47:43 - INFO:   deviation: 120 	 Acc: 0.0072
2024-11-10 15:47:43 - INFO:   deviation: 121 	 Acc: 0.0076
2024-11-10 15:47:43 - INFO:   deviation: 122 	 Acc: 0.0072
2024-11-10 15:47:43 - INFO:   deviation: 123 	 Acc: 0.0080
2024-11-10 15:47:43 - INFO:   deviation: 124 	 Acc: 0.0054
2024-11-10 15:47:43 - INFO:   deviation: 125 	 Acc: 0.0061
2024-11-10 15:47:43 - INFO:   deviation: 126 	 Acc: 0.0062
2024-11-10 15:47:43 - INFO:   deviation: 127 	 Acc: 0.0058
2024-11-10 15:47:43 - INFO:   deviation: 128 	 Acc: 0.0055
2024-11-10 15:47:43 - INFO:   deviation: 129 	 Acc: 0.0052
2024-11-10 15:47:43 - INFO:   deviation: 130 	 Acc: 0.0058
2024-11-10 15:47:43 - INFO:   deviation: 131 	 Acc: 0.0049
2024-11-10 15:47:43 - INFO:   deviation: 132 	 Acc: 0.0052
2024-11-10 15:47:43 - INFO:   deviation: 133 	 Acc: 0.0054
2024-11-10 15:47:43 - INFO:   deviation: 134 	 Acc: 0.0049
2024-11-10 15:47:43 - INFO:   deviation: 135 	 Acc: 0.0057
2024-11-10 15:47:43 - INFO:   deviation: 136 	 Acc: 0.0044
2024-11-10 15:47:43 - INFO:   deviation: 137 	 Acc: 0.0054
2024-11-10 15:47:43 - INFO:   deviation: 138 	 Acc: 0.0047
2024-11-10 15:47:43 - INFO:   deviation: 139 	 Acc: 0.0054
2024-11-10 15:47:43 - INFO:   deviation: 140 	 Acc: 0.0039
2024-11-10 15:47:43 - INFO:   deviation: 141 	 Acc: 0.0040
2024-11-10 15:47:43 - INFO:   deviation: 142 	 Acc: 0.0039
2024-11-10 15:47:43 - INFO:   deviation: 143 	 Acc: 0.0045
2024-11-10 15:47:43 - INFO:   deviation: 144 	 Acc: 0.0039
2024-11-10 15:47:43 - INFO:   deviation: 145 	 Acc: 0.0043
2024-11-10 15:47:43 - INFO:   deviation: 146 	 Acc: 0.0031
2024-11-10 15:47:43 - INFO:   deviation: 147 	 Acc: 0.0037
2024-11-10 15:47:43 - INFO:   deviation: 148 	 Acc: 0.0034
2024-11-10 15:47:43 - INFO:   deviation: 149 	 Acc: 0.0035
2024-11-10 15:47:43 - INFO:   deviation: 150 	 Acc: 0.0028
2024-11-10 15:47:43 - INFO:   deviation: 151 	 Acc: 0.0031
2024-11-10 15:47:43 - INFO:   deviation: 152 	 Acc: 0.0036
2024-11-10 15:47:43 - INFO:   deviation: 153 	 Acc: 0.0034
2024-11-10 15:47:43 - INFO:   deviation: 154 	 Acc: 0.0031
2024-11-10 15:47:43 - INFO:   deviation: 155 	 Acc: 0.0031
2024-11-10 15:47:43 - INFO:   deviation: 156 	 Acc: 0.0032
2024-11-10 15:47:43 - INFO:   deviation: 157 	 Acc: 0.0034
2024-11-10 15:47:43 - INFO:   deviation: 158 	 Acc: 0.0032
2024-11-10 15:47:43 - INFO:   deviation: 159 	 Acc: 0.0035
2024-11-10 15:47:43 - INFO:   deviation: 160 	 Acc: 0.0030
2024-11-10 15:47:43 - INFO:   deviation: 161 	 Acc: 0.0035
2024-11-10 15:47:43 - INFO:   deviation: 162 	 Acc: 0.0035
2024-11-10 15:47:43 - INFO:   deviation: 163 	 Acc: 0.0033
2024-11-10 15:47:43 - INFO:   deviation: 164 	 Acc: 0.0027
2024-11-10 15:47:43 - INFO:   deviation: 165 	 Acc: 0.0032
2024-11-10 15:47:43 - INFO:   deviation: 166 	 Acc: 0.0031
2024-11-10 15:47:43 - INFO:   deviation: 167 	 Acc: 0.0028
2024-11-10 15:47:43 - INFO:   deviation: 168 	 Acc: 0.0023
2024-11-10 15:47:43 - INFO:   deviation: 169 	 Acc: 0.0019
2024-11-10 15:47:43 - INFO:   deviation: 170 	 Acc: 0.0025
2024-11-10 15:47:43 - INFO:   deviation: 171 	 Acc: 0.0023
2024-11-10 15:47:43 - INFO:   deviation: 172 	 Acc: 0.0021
2024-11-10 15:47:43 - INFO:   deviation: 173 	 Acc: 0.0023
2024-11-10 15:47:43 - INFO:   deviation: 174 	 Acc: 0.0023
2024-11-10 15:47:43 - INFO:   deviation: 175 	 Acc: 0.0018
2024-11-10 15:47:43 - INFO:   deviation: 176 	 Acc: 0.0018
2024-11-10 15:47:43 - INFO:   deviation: 177 	 Acc: 0.0010
2024-11-10 15:47:43 - INFO:   deviation: 178 	 Acc: 0.0009
2024-11-10 15:47:43 - INFO:   deviation: 179 	 Acc: 0.0012
2024-11-10 15:47:43 - INFO:   deviation: 180 	 Acc: 0.0012
2024-11-10 15:47:43 - INFO:   deviation: 181 	 Acc: 0.0010
2024-11-10 15:47:43 - INFO:   deviation: 182 	 Acc: 0.0010
2024-11-10 15:47:43 - INFO:   deviation: 183 	 Acc: 0.0010
2024-11-10 15:47:43 - INFO:   deviation: 184 	 Acc: 0.0009
2024-11-10 15:47:43 - INFO:   deviation: 185 	 Acc: 0.0002
2024-11-10 15:47:43 - INFO:   deviation: 186 	 Acc: 0.0002
2024-11-10 15:47:43 - INFO:   deviation: 187 	 Acc: 0.0001
2024-11-10 15:47:43 - INFO:   deviation: 188 	 Acc: 0.0001
2024-11-10 15:47:43 - INFO:   deviation: 189 	 Acc: 0.0001
2024-11-10 15:48:00 - INFO: Epoch: 0      Train Loss: 4.7682e+00  Test Loss: 4.5960e+00
2024-11-10 15:48:17 - INFO: Epoch: 1      Train Loss: 4.5071e+00  Test Loss: 4.4023e+00
2024-11-10 15:48:34 - INFO: Epoch: 2      Train Loss: 4.1231e+00  Test Loss: 4.1250e+00
2024-11-10 15:48:34 - INFO: data type: 13_xm0 	 Acc: 0.01368888888888889
2024-11-10 15:48:34 - INFO: data type: 23_xm0 	 Acc: 0.022755555555555557
2024-11-10 15:48:34 - INFO: data type: 43_xm0 	 Acc: 0.025244444444444444
2024-11-10 15:48:34 - INFO: data type: 31_xm0 	 Acc: 0.009244444444444444
2024-11-10 15:48:34 - INFO: data type: 32_xm0 	 Acc: 0.020266666666666665
2024-11-10 15:48:34 - INFO: data type: 34_xm0 	 Acc: 0.005866666666666667
2024-11-10 15:48:34 - INFO: data type: 12_xm0 	 Acc: 0.03306666666666667
2024-11-10 15:48:34 - INFO: data type: 14_xm0 	 Acc: 0.031822222222222224
2024-11-10 15:48:34 - INFO: data type: 21_xm0 	 Acc: 0.03484444444444444
2024-11-10 15:48:34 - INFO: data type: 41_xm0 	 Acc: 0.029333333333333333
2024-11-10 15:48:34 - INFO: data type: 24_xm0 	 Acc: 0.004622222222222222
2024-11-10 15:48:35 - INFO: data type: 42_xm0 	 Acc: 0.004266666666666667
2024-11-10 15:48:35 - INFO: data type: 11_xm0 	 Acc: 0.018666666666666668
2024-11-10 15:48:35 - INFO: data type: 22_xm0 	 Acc: 0.009955555555555556
2024-11-10 15:48:35 - INFO: data type: 33_xm0 	 Acc: 0.0272
2024-11-10 15:48:35 - INFO: data type: 44_xm0 	 Acc: 0.0019555555555555554
2024-11-10 15:48:36 - INFO: data type: 13_xel 	 Acc: 0.0470320987654321
2024-11-10 15:48:36 - INFO: data type: 23_xel 	 Acc: 0.04559012345679012
2024-11-10 15:48:37 - INFO: data type: 43_xel 	 Acc: 0.03059753086419753
2024-11-10 15:48:38 - INFO: data type: 31_xel 	 Acc: 0.03545679012345679
2024-11-10 15:48:39 - INFO: data type: 32_xel 	 Acc: 0.03780740740740741
2024-11-10 15:48:39 - INFO: data type: 34_xel 	 Acc: 0.04717037037037037
2024-11-10 15:48:40 - INFO: data type: 12_xel 	 Acc: 0.03834074074074074
2024-11-10 15:48:40 - INFO: data type: 14_xel 	 Acc: 0.04837530864197531
2024-11-10 15:48:41 - INFO: data type: 21_xel 	 Acc: 0.03454814814814815
2024-11-10 15:48:42 - INFO: data type: 41_xel 	 Acc: 0.03687901234567901
2024-11-10 15:48:43 - INFO: data type: 24_xel 	 Acc: 0.04965925925925926
2024-11-10 15:48:43 - INFO: data type: 42_xel 	 Acc: 0.04003950617283951
2024-11-10 15:48:44 - INFO: data type: 11_xel 	 Acc: 0.03045925925925926
2024-11-10 15:48:45 - INFO: data type: 22_xel 	 Acc: 0.03826172839506173
2024-11-10 15:48:45 - INFO: data type: 33_xel 	 Acc: 0.04624197530864198
2024-11-10 15:48:46 - INFO: data type: 44_xel 	 Acc: 0.03117037037037037
2024-11-10 15:48:47 - INFO: Deviation Distribution:
2024-11-10 15:48:47 - INFO:   deviation: -65 	 Acc: 0.0001
2024-11-10 15:48:47 - INFO:   deviation: -64 	 Acc: 0.0001
2024-11-10 15:48:47 - INFO:   deviation: -63 	 Acc: 0.0001
2024-11-10 15:48:47 - INFO:   deviation: -61 	 Acc: 0.0000
2024-11-10 15:48:47 - INFO:   deviation: -60 	 Acc: 0.0001
2024-11-10 15:48:47 - INFO:   deviation: -59 	 Acc: 0.0002
2024-11-10 15:48:47 - INFO:   deviation: -58 	 Acc: 0.0003
2024-11-10 15:48:47 - INFO:   deviation: -57 	 Acc: 0.0003
